id,number,done,comment,id_wo_ex
8089,1,1,,296_12
8090,2,1,,296_12
8091,3,1,,296_12
8092,4,1,,296_12
8093,5,1,,296_12
8094,1,1,,296_48
8095,2,1,,296_48
8096,3,1,,296_48
8113,8,1,,297_1
8114,2,1,,297_1
8115,1,1,,297_1
8116,6,1,,297_1
8117,9,1,,297_1
8118,4,1,,297_1
8119,7,1,,297_1
8120,5,1,,297_1
8121,10,1,,297_1
8122,3,1,,297_1
8123,1,1,,297_3
8124,2,1,,297_3
8125,3,1,,297_3
8126,4,1,,297_3
8127,1,1,,298_2
8128,2,1,,298_2
8129,3,1,,298_2
8130,4,1,,298_2
8131,5,1,,298_2
8132,6,1,,298_2
8133,7,1,,298_2
8134,8,1,,298_2
8135,9,1,,298_2
8136,10,1,,298_2
8137,11,1,,298_2
8138,12,1,,298_2
8139,13,1,,298_2
8140,14,1,,298_2
8141,15,1,,298_2
8142,1,1,,298_17
8143,2,1,,298_17
8144,3,1,,298_17
8145,4,1,,298_17
8146,5,1,,298_17
8147,1,1,,298_48
8148,2,1,,298_48
8149,3,1,,298_48
8150,4,1,,298_48
8151,5,1,,298_48
8152,1,1,,298_25
8153,2,1,,298_25
8154,3,1,,298_25
8155,1,1,,299_1
8156,2,1,,299_1
8157,3,1,,299_1
8158,1,1,,299_7
8159,2,1,,299_7
8160,3,1,,299_7
8161,4,1,,299_7
8162,1,1,,299_16
8163,2,1,,299_16
8164,3,1,,299_16
8165,4,1,,299_16
8167,5,1,,299_7
8168,1,1,,300_2
8169,2,1,,300_2
8170,3,1,,300_2
8171,4,1,,300_2
8172,5,1,,300_2
8173,6,1,,300_2
8174,7,1,,300_2
8175,8,1,,300_2
8176,9,1,,300_2
8177,1,1,Угол 35 макс шир хват,300_74
8178,2,1,,300_74
8179,3,1,,300_74
8180,4,1,,300_74
8181,1,1,,300_53
8182,2,1,,300_53
8183,3,1,,300_53
8184,4,1,,300_53
8185,1,1,,300_12
8186,2,1,,300_12
8187,3,1,,300_12
8188,4,1,,300_12
8189,1,1,,300_60
8190,2,1,,300_60
8191,3,1,,300_60
8192,4,1,,300_60
8193,1,1,,300_65
8194,2,1,,300_65
8195,1,1,,301_1
8196,2,1,,301_1
8197,3,1,,301_1
8198,4,1,,301_1
8199,5,1,,301_1
8200,6,1,,301_1
8201,7,1,,301_1
8202,8,1,,301_1
8203,9,1,,301_1
8204,10,1,,301_1
8205,11,1,,301_1
8206,1,1,,301_16
8207,2,1,,301_16
8208,3,1,,301_16
8209,4,1,,301_16
8210,1,1,,302_2
8211,2,1,,302_2
8212,3,1,,302_2
8213,1,1,,302_15
8214,2,1,,302_15
8215,3,1,,302_15
8216,4,1,,302_15
8217,5,1,,302_15
8218,6,1,,302_15
8219,7,1,,302_15
8220,8,1,,302_15
8221,9,1,,302_15
8222,10,1,,302_15
8223,11,1,,302_15
8224,1,1,,302_23
8225,2,1,,302_23
8226,1,1,,302_35
8227,2,1,,302_35
8228,3,1,,302_35
8229,1,1,,302_40
8230,2,1,,302_40
8231,3,1,,302_40
8232,1,1,Техногим,302_61
8233,2,1,,302_61
8234,3,1,,302_61
8235,1,1,,303_31
8236,2,1,,303_31
8237,3,1,,303_31
8238,1,1,,303_7
8239,2,1,,303_7
8240,3,1,,303_7
8241,4,1,,303_7
8242,5,1,,303_7
8243,6,1,,303_7
8244,7,1,,303_7
8245,8,1,,303_7
8246,9,1,,303_7
8247,10,1,,303_7
8248,1,1,,303_16
8261,6,1,,304_2
8262,2,1,,304_2
8263,7,1,,304_2
8264,1,1,,304_2
8265,4,1,,304_2
8266,8,1,,304_2
8267,9,1,,304_2
8268,5,1,,304_2
8269,3,1,,304_2
8270,1,1,35 град,304_9
8271,3,1,,304_9
8272,2,1,,304_9
8273,1,1,,304_53
8274,2,1,,304_53
8275,3,1,,304_53
8276,1,1,,304_63
8277,2,1,,304_63
8278,3,1,,304_63
8279,1,1,,304_48
8280,2,1,,304_48
8281,3,1,,304_48
8282,1,1,,305_1
8283,2,1,,305_1
8284,3,1,,305_1
8285,4,1,,305_1
8286,5,1,,305_1
8287,6,1,,305_1
8288,7,1,,305_1
8289,8,1,,305_1
8290,9,1,,305_1
8291,10,1,,305_1
8292,1,1,,305_16
8293,2,1,,305_16
8294,1,1,,306_2
8295,2,1,,306_2
8296,3,1,,306_2
8297,4,1,,306_2
8298,5,1,,306_2
8299,6,1,,306_2
8300,1,1,,306_33
8301,2,1,,306_33
8302,3,1,,306_33
8303,1,1,,306_12
8304,2,1,,306_12
8305,3,1,,306_12
8306,1,1,,306_13
8307,2,1,,306_13
8308,3,1,,306_13
8309,1,1,,306_39
8310,2,1,,306_39
8311,3,1,,306_39
8312,1,1,,306_22
8313,2,1,,306_22
8314,3,1,,306_22
8315,1,1,,306_25
8316,2,1,,306_25
8317,3,1,,306_25
8318,1,1,,307_42
8319,2,1,,307_42
8320,3,1,,307_42
8321,1,1,,307_7
8322,2,1,,307_7
8323,3,1,,307_7
8324,4,1,,307_7
8325,1,1,,307_16
8326,1,1,,308_2
8327,2,1,,308_2
8328,3,1,,308_2
8329,4,1,,308_2
8330,5,1,,308_2
8331,6,1,,308_2
8332,7,1,,308_2
8333,8,1,,308_2
8334,9,1,,308_2
8335,10,1,,308_2
8336,11,1,,308_2
8337,12,1,,308_2
8338,13,1,,308_2
8339,14,1,,308_2
8340,1,1,,308_12
8341,2,1,,308_12
8342,3,1,,308_12
8343,1,1,,308_13
8344,2,1,,308_13
8345,3,1,,308_13
8346,1,1,,308_25
8347,2,1,,308_25
8348,3,1,,308_25
8349,1,1,,308_22
8350,2,1,,308_22
8351,3,1,,308_22
8352,1,1,,309_1
8353,2,1,,309_1
8354,3,1,,309_1
8355,4,1,,309_1
8356,5,1,,309_1
8357,6,1,,309_1
8358,7,1,,309_1
8359,8,1,,309_1
8360,1,1,,309_16
8361,2,1,,309_16
8362,3,1,,309_16
8363,1,1,,309_38
8364,2,1,,309_38
8365,3,1,,309_38
8366,1,1,,310_2
8367,2,1,,310_2
8368,3,1,,310_2
8369,4,1,,310_2
8370,5,1,,310_2
8371,6,1,,310_2
8372,7,1,,310_2
8373,1,1,,310_23
8374,2,1,,310_23
8375,1,1,,310_35
8376,2,1,,310_35
8377,3,1,,310_35
8378,1,1,,310_40
8379,2,1,,310_40
8380,3,1,,310_40
8381,1,1,Суперсет с трицепсом,310_22
8382,2,1,,310_22
8383,3,1,,310_22
8384,1,1,Новый кроссовер,310_25
8385,2,1,,310_25
8386,3,1,,310_25
8387,8,1,,310_2
8388,9,1,,310_2
8389,10,1,,310_2
8390,11,1,,310_2
8391,1,1,,311_1
8392,2,1,,311_1
8393,3,1,,311_1
8394,1,1,,311_2
8395,2,1,,311_2
8396,3,1,,311_2
8397,1,1,,312_2
8398,2,1,,312_2
8399,3,1,,312_2
8400,1,1,,312_3
8401,2,1,,312_3
8402,3,1,,312_3
8403,4,1,,312_3
8404,5,1,,312_3
8405,1,1,,313_1
8406,2,1,,313_1
8407,3,1,,313_1
8408,4,1,,313_1
8409,5,1,,313_1
8410,6,1,,313_1
8411,7,1,,313_1
8412,8,1,,313_1
8413,1,1,,313_3
8414,2,1,,313_3
8415,3,1,,313_3
8416,4,1,,313_3
8417,1,1,,314_2
8418,2,1,,314_2
8419,3,1,,314_2
8420,4,1,,314_2
8421,5,1,,314_2
8422,6,1,,314_2
8423,7,1,,314_2
8424,8,1,,314_2
8425,1,1,,314_52
8426,2,1,,314_52
8427,1,1,,314_53
8428,2,1,,314_53
8429,3,1,,314_53
8430,4,1,,314_53
8431,1,1,,314_12
8432,2,1,,314_12
8433,3,1,,314_12
8434,4,1,,314_12
8435,5,1,,314_12
8436,1,1,,314_48
8437,2,1,,314_48
8438,3,1,,314_48
8439,1,1,,314_25
8440,2,1,,314_25
8441,3,1,,314_25
8442,1,1,,315_1
8443,2,1,,315_1
8444,3,1,,315_1
8445,1,1,,315_16
8446,2,1,,315_16
8447,3,1,,315_16
8448,4,1,,315_16
8449,5,1,,315_16
8450,6,1,,315_16
8451,7,1,,315_16
8452,8,1,,315_16
8453,1,1,,315_38
8454,2,1,,315_38
8455,3,1,,315_38
8456,1,1,,316_2
8457,2,1,,316_2
8458,3,1,,316_2
8459,4,1,,316_2
8460,5,1,,316_2
8461,6,1,,316_2
8462,7,1,,316_2
8463,8,1,,316_2
8464,9,1,,316_2
8465,10,1,,316_2
8466,11,1,,316_2
8467,12,1,,316_2
8468,13,1,,316_2
8469,14,1,,316_2
8470,1,1,,316_52
8471,2,1,,316_52
8472,1,1,,316_35
8473,2,1,,316_35
8474,3,1,,316_35
8475,4,1,,316_35
8476,5,1,,316_35
8486,15,1,,316_2
8487,16,1,,316_2
8488,17,1,,316_2
8489,1,1,,317_2
8490,2,1,,317_2
8491,3,1,,317_2
8492,4,1,,317_2
8493,5,1,,317_2
8494,6,1,,317_2
8495,7,1,,317_2
8496,1,1,,317_4
8497,2,1,,317_4
8498,3,1,,317_4
8499,4,1,,317_4
8500,1,1,,318_2
8501,2,1,,318_2
8502,3,1,,318_2
8503,4,1,,318_2
8504,5,1,,318_2
8505,6,1,,318_2
8506,7,1,,318_2
8507,8,1,,318_2
8508,9,1,,318_2
8509,10,1,,318_2
8510,11,1,,318_2
8511,12,1,,318_2
8512,13,1,,318_2
8513,1,1,,318_1
8514,2,1,,318_1
8515,3,1,,318_1
8516,4,1,,318_1
8517,5,1,,318_1
8518,6,1,,318_1
8519,7,1,,318_1
8520,8,1,,318_1
8521,1,1,,319_6
8522,2,1,,319_6
8523,3,1,,319_6
8524,4,1,,319_6
8525,5,1,,319_6
8526,6,1,,319_6
8527,7,1,,319_6
8528,8,1,,319_6
8529,9,1,,319_6
8530,1,1,,319_3
8531,2,1,,319_3
8532,3,1,,319_3
8533,4,1,,319_3
8534,5,1,,319_3
8535,6,1,,319_3
8536,7,1,,319_3
8537,1,1,,320_1
8538,2,1,,320_1
8539,3,1,,320_1
8540,4,1,,320_1
8541,5,1,,320_1
8542,6,1,,320_1
8543,7,1,,320_1
8544,8,1,,320_1
8545,1,1,,320_3
8546,2,1,,320_3
8547,3,1,,320_3
8548,4,1,,320_3
8549,5,1,,320_3
8550,6,1,,320_3
8551,7,1,,320_3
8552,1,1,,321_1
8553,2,1,,321_1
8554,3,1,,321_1
8555,4,1,,321_1
8556,1,1,,321_2
8557,2,1,,321_2
8558,3,1,,321_2
8559,4,1,,321_2
8560,1,1,,322_1
8561,2,1,,322_1
8562,3,1,,322_1
8563,4,1,,322_1
8564,1,1,,322_3
8565,2,1,,322_3
8566,3,1,,322_3
8567,4,1,,322_3
8568,5,1,,322_3
8569,6,1,,322_3
8570,7,1,,322_3
8571,8,1,,322_3
8572,1,1,,322_38
8573,2,1,,322_38
8574,3,1,,322_38
8575,1,1,,323_1
8576,2,1,,323_1
8577,3,1,,323_1
8578,4,1,,323_1
8579,1,1,,323_2
8580,2,1,,323_2
8581,3,1,,323_2
8582,4,1,,323_2
8583,1,1,,323_3
8584,2,1,,323_3
8585,3,1,,323_3
8600,1,1,,325_1
8601,2,1,,325_1
8602,3,1,,325_1
8603,1,1,,325_2
8604,2,1,,325_2
8605,3,1,,325_2
8606,4,1,,325_2
8607,1,1,,325_16
8608,2,1,,325_16
8609,3,1,,325_16
8610,1,1,"Присел на спине, на груди макс 80",326_75
8611,2,1,,326_75
8612,3,1,,326_75
8613,4,1,,326_75
8614,1,1,,326_2
8615,2,1,,326_2
8616,3,1,,326_2
8617,4,1,,326_2
8618,1,1,,326_16
8619,2,1,,326_16
8620,3,1,,326_16
8621,4,1,,326_16
8622,5,1,,326_16
8623,6,1,,326_16
8624,7,1,,326_16
8625,1,1,,327_42
8626,2,1,,327_42
8627,3,1,,327_42
8628,1,1,,327_2
8629,2,1,,327_2
8630,3,1,,327_2
8631,4,1,,327_2
8632,5,1,,327_2
8633,1,1,,327_3
8634,2,1,,327_3
8635,3,1,,327_3
8636,4,1,,327_3
8637,5,1,,327_3
8638,6,1,,327_3
8639,7,1,,327_3
8640,8,1,,327_3
8641,1,1,,328_31
8642,2,1,,328_31
8643,1,1,,328_2
8644,2,1,,328_2
8645,3,1,,328_2
8646,1,1,,328_16
8647,2,1,,328_16
8648,3,1,,328_16
8649,4,1,,328_16
8650,5,1,,328_16
8651,1,1,,329_1
8652,2,1,,329_1
8653,3,1,,329_1
8654,4,1,,329_1
8655,1,1,Средним хватом,329_2
8656,2,1,Средним хватом,329_2
8657,3,1,Средним хватом,329_2
8658,4,1,Средним хватом,329_2
8659,1,1,,329_3
8660,2,1,,329_3
8661,3,1,,329_3
8662,1,1,,330_1
8663,2,1,,330_1
8664,3,1,,330_1
8665,1,1,,330_2
8666,2,1,,330_2
8667,3,1,,330_2
8668,1,1,,330_3
8669,2,1,,330_3
8670,3,1,,330_3
8671,1,1,,331_1
8672,2,1,,331_1
8673,3,1,,331_1
8674,1,1,,331_2
8675,2,1,,331_2
8676,3,1,,331_2
8677,4,1,,331_2
8678,1,1,,331_16
8679,2,1,,331_16
8680,3,1,,331_16
8681,1,1,,332_1
8682,2,1,,332_1
8683,3,1,,332_1
8684,1,1,,332_2
8685,2,1,,332_2
8686,3,1,,332_2
8687,4,1,,332_2
8688,5,1,,332_2
8689,1,1,,332_3
8690,2,1,,332_3
8691,3,1,,332_3
8692,4,1,,332_3
8693,1,1,,333_2
8694,2,1,,333_2
8695,3,1,,333_2
8696,4,1,,333_2
8697,5,1,,333_2
8698,6,1,,333_2
8699,7,1,,333_2
8700,8,1,,333_2
8701,9,1,,333_2
8702,10,1,,333_2
8703,11,1,,333_2
8704,1,1,,333_17
8705,2,1,,333_17
8706,3,1,,333_17
8707,4,1,,333_17
8708,5,1,,333_17
8709,1,1,,333_22
8710,2,1,,333_22
8711,3,1,,333_22
8712,4,1,,333_22
8713,1,1,,333_65
8714,2,1,,333_65
8715,1,1,,334_1
8716,2,1,,334_1
8717,3,1,,334_1
8718,4,1,,334_1
8719,5,1,,334_1
8720,6,1,,334_1
8721,7,1,,334_1
8722,8,1,,334_1
8723,9,1,,334_1
8724,10,1,,334_1
8725,1,1,,334_16
8726,2,1,,334_16
8727,3,1,,334_16
8728,4,1,,334_16
8729,5,1,,334_16
8730,6,1,,334_16
8731,1,1,,335_2
8732,2,1,,335_2
8733,3,1,,335_2
8734,4,1,,335_2
8735,5,1,,335_2
8736,6,1,,335_2
8737,7,1,,335_2
8738,8,1,,335_2
8739,9,1,,335_2
8740,1,1,,335_15
8741,2,1,,335_15
8742,3,1,,335_15
8743,1,1,,335_12
8744,2,1,,335_12
8745,3,1,,335_12
8746,1,1,,335_35
8747,2,1,,335_35
8748,3,1,,335_35
8749,1,1,Суперсет с фр жимом,335_22
8750,2,1,,335_22
8751,3,1,,335_22
8752,1,1,Суперсет с бицепсом,335_14
8753,2,1,,335_14
8754,3,1,,335_14
8755,1,1,,336_31
8756,2,1,,336_31
8757,3,1,,336_31
8758,4,1,,336_31
8759,1,1,,336_16
8760,2,1,,336_16
8761,3,1,,336_16
8762,4,1,,336_16
8763,5,1,,336_16
8764,1,1,,336_7
8765,2,1,,336_7
8766,1,1,,337_45
8767,2,1,,337_45
8768,3,1,,337_45
8769,4,1,,337_45
8770,5,1,,337_45
8771,6,1,,337_45
8772,1,1,,337_2
8773,2,1,,337_2
8774,3,1,,337_2
8775,4,1,,337_2
8776,1,1,,337_35
8777,2,1,,337_35
8778,3,1,,337_35
8779,4,1,,337_35
8780,1,1,,337_72
8781,2,1,,337_72
8782,3,1,,337_72
8783,4,1,,337_72
8784,1,1,,337_14
8785,2,1,,337_14
8786,3,1,,337_14
8787,1,1,,337_18
8788,2,1,,337_18
8789,3,1,,337_18
8790,1,1,,338_1
8791,2,1,,338_1
8792,3,1,,338_1
8793,4,1,,338_1
8794,5,1,,338_1
8795,1,1,,338_16
8796,2,1,,338_16
8797,3,1,,338_16
8798,4,1,,338_16
8799,5,1,,338_16
8800,1,1,,338_38
8801,2,1,,338_38
8802,3,1,,338_38
8803,1,1,,339_2
8804,2,1,,339_2
8805,3,1,,339_2
8806,4,1,,339_2
8807,5,1,,339_2
8808,6,1,,339_2
8809,7,1,,339_2
8810,8,1,,339_2
8811,9,1,,339_2
8812,1,1,,339_23
8813,2,1,,339_23
8814,1,1,,339_35
8815,2,1,,339_35
8816,3,1,,339_35
8817,1,1,,339_40
8818,2,1,,339_40
8819,3,1,,339_40
8820,1,1,,339_60
8821,2,1,,339_60
8822,3,1,,339_60
8823,1,1,,339_65
8824,2,1,,339_65
8825,3,1,,339_65
8826,1,1,,340_62
8827,2,1,,340_62
8828,3,1,,340_62
8829,4,1,,340_62
8830,1,1,,340_3
8831,2,1,,340_3
8832,3,1,,340_3
8833,4,1,,340_3
8834,5,1,,340_3
8835,6,1,,340_3
8836,7,1,,340_3
8837,1,1,,341_2
8838,2,1,,341_2
8839,3,1,,341_2
8840,4,1,,341_2
8841,5,1,,341_2
8842,6,1,,341_2
8843,7,1,,341_2
8844,8,1,,341_2
8845,9,1,,341_2
8846,10,1,,341_2
8847,11,1,,341_2
8848,12,1,,341_2
8849,13,1,,341_2
8850,1,1,,341_12
8851,2,1,,341_12
8852,3,1,,341_12
8853,4,1,,341_12
8854,5,1,,341_12
8855,6,1,,341_12
8856,1,1,,341_22
8857,2,1,,341_22
8858,3,1,,341_22
8859,1,1,,341_65
8860,2,1,,341_65
8861,3,1,,341_65
8862,1,1,,342_1
8863,2,1,,342_1
8864,3,1,,342_1
8865,4,1,,342_1
8866,5,1,,342_1
8867,6,1,,342_1
8868,7,1,,342_1
8869,8,1,,342_1
8870,9,1,,342_1
8871,10,1,,342_1
8872,1,1,,342_16
8873,2,1,,342_16
8874,3,1,,342_16
8875,4,1,,342_16
8876,5,1,,342_16
8885,1,1,,343_2
8888,1,1,,343_1
8890,2,1,,343_2
8891,3,1,,343_2
8892,2,1,,343_1
8893,3,1,,343_1
8894,4,1,,343_1
8895,4,1,,343_2
8896,1,1,,344_2
8897,2,1,,344_2
8898,3,1,,344_2
8899,4,1,,344_2
8900,5,1,,344_2
8901,1,1,,344_1
8902,2,1,,344_1
8903,3,1,,344_1
8904,4,1,,344_1
8905,1,1,,345_2
8906,2,1,,345_2
8907,3,1,,345_2
8908,4,1,,345_2
8909,5,1,,345_2
8910,6,1,,345_2
8911,7,1,,345_2
8912,8,1,,345_2
8913,9,1,,345_2
8914,1,1,,345_17
8915,2,1,,345_17
8916,3,1,,345_17
8917,4,1,,345_17
8918,1,1,,345_48
8919,2,1,,345_48
8920,3,1,,345_48
8921,4,1,,345_48
8922,1,1,,346_2
8923,2,1,,346_2
8924,3,1,,346_2
8925,4,1,,346_2
8926,5,1,,346_2
8927,6,1,,346_2
8928,7,1,,346_2
8929,8,1,,346_2
8930,9,1,,346_2
8931,1,1,В тренажере,346_35
8932,2,1,,346_35
8933,3,1,,346_35
8934,4,1,,346_35
8935,1,1,,346_18
8936,2,1,,346_18
8937,3,1,,346_18
8939,1,1,,346_25
8940,2,1,,346_25
8941,3,1,,346_25
8942,1,1,,347_1
8943,2,1,,347_1
8944,3,1,,347_1
8945,4,1,,347_1
8946,1,1,,347_16
8947,2,1,,347_16
8948,3,1,,347_16
8949,4,1,,347_16
8950,5,1,,347_16
8951,1,1,,347_38
8952,2,1,,347_38
8953,3,1,,347_38
8954,1,1,,348_2
8955,2,1,,348_2
8956,3,1,,348_2
8957,4,1,,348_2
8958,5,1,,348_2
8959,6,1,,348_2
8960,7,1,,348_2
8961,8,1,,348_2
8962,9,1,,348_2
8963,10,1,,348_2
8964,11,1,,348_2
8965,12,1,,348_2
8966,1,1,,348_9
8971,1,1,,348_35
8972,2,1,,348_35
8973,3,1,,348_35
8974,4,1,,348_35
8980,2,1,,348_9
8981,3,1,,348_9
8982,4,1,,348_9
8983,5,1,,348_9
8984,1,1,,349_31
8985,2,1,,349_31
8986,3,1,,349_31
8987,4,1,,349_31
8988,1,1,,349_16
8989,2,1,,349_16
8990,3,1,,349_16
8991,4,1,,349_16
8992,5,1,,349_16
8993,6,1,,349_16
8994,7,1,,349_16
8995,8,1,,349_16
8996,1,1,,349_38
8997,2,1,,349_38
8998,3,1,,349_38
8999,1,1,,350_2
9000,2,1,,350_2
9001,3,1,,350_2
9002,4,1,,350_2
9003,5,1,,350_2
9004,1,1,,350_76
9005,2,1,,350_76
9006,3,1,,350_76
9020,6,1,,350_2
9021,7,1,,350_2
9022,8,1,,350_2
9023,9,1,,350_2
9024,1,1,,351_1
9025,2,1,,351_1
9026,3,1,,351_1
9028,1,1,,351_3
9029,2,1,,351_3
9030,3,1,,351_3
9035,1,1,,352_2
9036,2,1,,352_2
9037,3,1,,352_2
9038,4,1,,352_2
9039,5,1,,352_2
9040,6,1,,352_2
9041,7,1,,352_2
9042,8,1,,352_2
9043,9,1,,352_2
9044,10,1,,352_2
9045,11,1,,352_2
9046,1,1,,352_76
9047,2,1,,352_76
9048,3,1,,352_76
9049,4,1,,352_76
9050,1,1,,352_35
9051,2,1,,352_35
9052,3,1,,352_35
9053,1,1,,352_40
9054,2,1,,352_40
9055,3,1,,352_40
9056,1,1,,352_22
9057,2,1,,352_22
9058,3,1,,352_22
9059,4,1,,352_22
9085,8,1,,353_2
9086,4,1,,353_2
9087,6,1,,353_2
9088,10,1,,353_2
9089,7,1,,353_2
9090,2,1,,353_2
9091,1,1,,353_2
9092,11,1,,353_2
9093,9,1,,353_2
9094,3,1,,353_2
9095,5,1,,353_2
9100,1,1,,353_53
9101,2,1,,353_53
9102,3,1,,353_53
9103,4,1,,353_53
9104,1,1,,353_17
9105,2,1,,353_17
9106,3,1,,353_17
9107,1,1,,353_63
9108,2,1,,353_63
9109,3,1,,353_63
9110,1,1,,354_1
9111,2,1,,354_1
9112,3,1,,354_1
9113,4,1,,354_1
9114,1,1,,354_3
9115,2,1,,354_3
9116,3,1,,354_3
9117,4,1,,354_3
9118,1,1,,355_2
9119,2,1,,355_2
9121,3,1,,355_2
9122,4,1,,355_2
9123,5,1,,355_2
9124,6,1,,355_2
9125,7,1,,355_2
9126,8,1,,355_2
9127,9,1,,355_2
9128,1,1,,355_76
9129,2,1,,355_76
9130,3,1,,355_76
9131,4,1,,355_76
9132,5,1,,355_76
9133,1,1,,355_35
9134,2,1,,355_35
9135,3,1,,355_35
9136,4,1,,355_35
9137,5,1,,355_35
9138,1,1,,355_22
9139,2,1,,355_22
9140,3,1,,355_22
9141,4,1,,355_22
9142,1,1,,356_3
9143,2,1,,356_3
9144,3,1,,356_3
9145,4,1,,356_3
9146,5,1,,356_3
9147,6,1,,356_3
9148,1,1,,356_1
9149,2,1,,356_1
9150,3,1,,356_1
9151,1,1,,357_2
9152,2,1,,357_2
9153,3,1,,357_2
9154,4,1,,357_2
9155,5,1,,357_2
9156,6,1,,357_2
9157,7,1,,357_2
9158,8,1,,357_2
9159,9,1,,357_2
9160,10,1,,357_2
9161,11,1,,357_2
9162,12,1,,357_2
9163,1,1,,357_35
9164,2,1,,357_35
9165,3,1,,357_35
9166,4,1,,357_35
9167,1,1,,357_24
9168,2,1,,357_24
9169,3,1,,357_24
9170,4,1,,357_24
9171,1,1,,357_22
9172,2,1,,357_22
9173,3,1,,357_22
9174,1,0,,358_31
9175,2,0,,358_31
9176,3,0,,358_31
9177,4,0,,358_31
9178,1,0,,358_16
9179,2,0,,358_16
9180,3,0,,358_16
9181,4,0,,358_16
9182,5,0,,358_16
9183,6,0,,358_16
9184,1,0,,358_7
9185,2,0,,358_7
9186,1,1,,359_2
9187,2,1,,359_2
9188,3,1,,359_2
9189,4,1,,359_2
9190,5,1,,359_2
9191,6,1,,359_2
9192,7,1,,359_2
9193,8,1,,359_2
9194,9,1,,359_2
9195,1,1,,359_1
9196,2,1,,359_1
9197,3,1,,359_1
9198,4,1,,359_1
9199,5,1,,359_1
9200,6,1,,359_1
9201,7,1,,359_1
9204,1,1,,360_3
9205,2,1,,360_3
9206,3,1,,360_3
9207,4,1,,360_3
9208,5,1,,360_3
9209,6,1,,360_3
9210,7,1,,360_3
9211,1,1,,361_2
9212,2,1,,361_2
9213,3,1,,361_2
9214,4,1,,361_2
9215,5,1,,361_2
9216,6,1,,361_2
9217,1,1,,361_6
9218,2,1,,361_6
9219,3,1,,361_6
9220,4,1,,361_6
9221,5,1,,361_6
9222,6,1,,361_6
9223,1,1,,361_12
9224,2,1,,361_12
9225,3,1,,361_12
9226,4,1,,361_12
9231,1,1,,362_1
9232,2,1,,362_1
9233,3,1,,362_1
9234,4,1,,362_1
9235,1,1,,362_2
9236,2,1,,362_2
9237,3,1,,362_2
9238,1,1,,362_3
9239,2,1,,362_3
9240,3,1,,362_3
9241,4,1,,362_3
9242,4,1,,362_2
9243,1,1,,363_9
9244,2,1,,363_9
9245,3,1,,363_9
9246,4,1,,363_9
9247,5,1,,363_9
9248,6,1,,363_9
9249,1,1,,363_33
9250,2,1,,363_33
9251,3,1,,363_33
9252,4,1,,363_33
9253,5,1,,363_33
9254,6,1,,363_33
9255,1,1,,363_32
9256,2,1,,363_32
9257,3,1,,363_32
9258,4,1,,363_32
9259,5,1,,363_32
9265,1,1,,363_48
9266,2,1,,363_48
9267,3,1,,363_48
9272,4,1,,364_1
9273,1,1,,364_1
9274,3,1,,364_1
9275,2,1,,364_1
9276,2,1,,364_2
9277,1,1,,364_2
9278,4,1,,364_2
9279,3,1,,364_2
9280,2,1,,364_3
9281,1,1,,364_3
9282,4,1,,364_3
9283,3,1,,364_3
9284,1,1,,365_1
9285,2,1,,365_1
9286,3,1,,365_1
9287,4,1,,365_1
9288,1,1,,365_2
9289,2,1,,365_2
9290,3,1,,365_2
9291,4,1,,365_2
9292,1,1,,366_2
9293,2,1,,366_2
9294,3,1,,366_2
9295,4,1,,366_2
9296,5,1,,366_2
9297,1,1,,366_78
9298,2,1,,366_78
9299,3,1,,366_78
9300,4,1,,366_78
9301,1,1,,366_35
9302,2,1,,366_35
9303,3,1,,366_35
9304,1,1,,366_40
9305,2,1,,366_40
9306,3,1,,366_40
9307,1,1,,366_48
9308,2,1,,366_48
9309,3,1,,366_48
9310,6,1,,366_2
9311,7,1,,366_2
9312,8,1,,366_2
9313,1,1,,367_1
9314,2,1,,367_1
9315,3,1,,367_1
9316,4,1,,367_1
9317,1,1,,367_16
9318,2,1,,367_16
9319,3,1,,367_16
9320,4,1,,367_16
9321,5,1,,367_16
9322,6,1,,367_16
9323,7,1,,367_16
9324,8,1,,367_16
9325,1,1,,367_7
9326,2,1,,367_7
9327,1,1,,368_2
9328,2,1,,368_2
9329,3,1,,368_2
9330,4,1,,368_2
9331,5,1,,368_2
9332,6,1,,368_2
9333,7,1,,368_2
9334,8,1,,368_2
9335,9,1,,368_2
9336,1,1,,368_6
9337,2,1,,368_6
9338,3,1,,368_6
9339,4,1,,368_6
9340,5,1,,368_6
9341,1,1,,368_35
9342,2,1,,368_35
9343,3,1,,368_35
9344,1,1,,368_40
9345,2,1,,368_40
9346,3,1,,368_40
9347,1,1,,368_22
9348,2,1,,368_22
9349,3,1,,368_22
9350,4,1,,368_22
9351,1,1,С канатом,368_25
9352,2,1,,368_25
9353,3,1,,368_25
9355,1,1,,369_1
9356,2,1,,369_1
9357,3,1,,369_1
9358,4,1,,369_1
9359,1,1,,369_16
9360,2,1,,369_16
9361,3,1,,369_16
9362,4,1,,369_16
9363,5,1,,369_16
9364,6,1,,369_16
9365,7,1,,369_16
9366,1,1,,369_38
9367,2,1,,369_38
9368,3,1,,369_38
9369,4,1,,369_38
9370,1,1,,370_2
9371,2,1,,370_2
9372,3,1,,370_2
9373,4,1,,370_2
9374,5,1,,370_2
9375,6,1,,370_2
9376,7,1,,370_2
9377,1,1,,370_6
9378,2,1,,370_6
9379,3,1,,370_6
9380,4,1,,370_6
9381,1,1,,370_12
