2014-04-18 ; Жим ногами + дотяг
;;Становая тяга из ямы;    100.00;    100.00;    120.00;    120.00;    140.00;    160.00;    160.00;    160.00;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         3;         3;         4;         2;         2;         2;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    200.00;"=RC[-3]*RC[-4]"
;;Становая тяга с плинтов;    190.00;    190.00;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         1;         1;;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    220.00;"=RC[-3]*RC[-4]"
;;Вертикальная тяга верхнего блока к груди широким хватом;     64.00;     64.00;     64.00;     64.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        10;        10;        10;        10;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    121.33;"=RC[-3]*RC[-4]"
;;Горизонтальная тяга узким хватом в блочном тренажере;     64.00;     64.00;     64.00;     64.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        10;        10;        10;        10;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    109.33;"=RC[-3]*RC[-4]"
;;Подъем штанги на бицепс стоя;     40.00;     40.00;     40.00;     40.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        10;        10;        10;        10;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     66.67;"=RC[-3]*RC[-4]"
2014-07-02 ; Жим 100 3х2 110 2х1
;;Жим штанги лежа на горизонтальной скамье;     70.00;     80.00;     90.00;    100.00;    100.00;    100.00;    110.00;    110.00;     80.00;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         4;         3;         2;         2;         2;         1;         1;         8;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    137.50;"=RC[-3]*RC[-4]"
;;Жим П-грифа;     80.00;     80.00;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         4;         4;;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     98.18;"=RC[-3]*RC[-4]"
;;Жим книзу в блочном тренажере двумя руками;     42.00;     42.00;     42.00;     42.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        10;        10;        10;        10;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    109.33;"=RC[-3]*RC[-4]"
;;;Кроссовер слева;Кроссовер слева;Кроссовер слева;Кроссовер слева;;;;;;;;;;;;;;
2014-07-04 ; Присед пирамида до 175, тяга 145 2х3
;;Приседания со штангой на плечах;    100.00;    120.00;    140.00;    140.00;    140.00;    140.00;    160.00;    160.00;    175.00;    175.00;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         4;         4;         4;         4;         4;         2;         2;         1;         1;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    210.00;"=RC[-3]*RC[-4]"
;;Становая тяга;    145.00;    145.00;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         3;         3;;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    212.50;"=RC[-3]*RC[-4]"
;;Гиперэкстензия;      0.00;      0.00;      0.00;      0.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        15;        15;        15;        15;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     57.60;"=RC[-3]*RC[-4]"
;;Пресс в тренажере;    102.00;    102.00;    102.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        12;        12;        12;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    146.88;"=RC[-3]*RC[-4]"
2014-07-07 ; Жим в слинге 130 4х3
;;Жим лежа в слинге;    100.00;    110.00;    120.00;    130.00;    130.00;    130.00;    130.00;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         5;         3;         3;         3;         3;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    158.82;"=RC[-3]*RC[-4]"
;;Жим штанги лежа на горизонтальной скамье;     90.00;     90.00;     90.00;     90.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         4;         4;         4;         4;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    137.50;"=RC[-3]*RC[-4]"
;;Вертикальная тяга верхнего блока к груди широким хватом;     57.00;     57.00;     57.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        15;        15;        15;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    121.33;"=RC[-3]*RC[-4]"
;;Горизонтальная тяга узким хватом в блочном тренажере;     57.00;     57.00;     57.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        15;        15;        15;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    109.33;"=RC[-3]*RC[-4]"
;;Подъем штанги на бицепс стоя;     30.00;     30.00;     30.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        21;        21;        21;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     66.67;"=RC[-3]*RC[-4]"
2014-07-09 ; Присед 130 4х3 Тяга яма 150 3х4 подст 190 2х3
;;Приседания со штангой на плечах;    130.00;    130.00;    130.00;    130.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         3;         3;         3;         3;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    210.00;"=RC[-3]*RC[-4]"
;;Становая тяга из ямы;    100.00;    120.00;    140.00;    150.00;    150.00;    150.00;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         4;         4;         4;         4;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    200.00;"=RC[-3]*RC[-4]"
;;Становая тяга с плинтов;    190.00;    190.00;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         3;         3;;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    220.00;"=RC[-3]*RC[-4]"
2014-07-11 ; Жим 110 5х2, жим с паузой, жим П-грифа
;;Жим штанги лежа на горизонтальной скамье;     70.00;     80.00;     90.00;    110.00;    110.00;    110.00;    110.00;    110.00;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         4;         3;         2;         2;         2;         2;         2;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    137.50;"=RC[-3]*RC[-4]"
;;Жим лежа с паузой;     87.00;     87.00;     87.00;     87.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         5;         5;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    127.06;"=RC[-3]*RC[-4]"
;;;Пауза 3 с;Пауза 3 с;Пауза 3 с;Пауза 3 с;;;;;;;;;;;;;;
;;Жим П-грифа;     80.00;     80.00;     80.00;     80.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         4;         4;         4;         4;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     98.18;"=RC[-3]*RC[-4]"
;;Разведение гантелей в стороны стоя;     13.60;     13.60;     13.60;     13.60;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        10;        10;        10;        10;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     23.69;"=RC[-3]*RC[-4]"
;;Отжимания от скамьи в упоре сзади;      0.00;      0.00;      0.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        20;        20;        20;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";      0.00;"=RC[-3]*RC[-4]"
2014-07-14 ; Присед 160 5х5, на скамью 120 4х4, тяга 140 4х4
;;Приседания со штангой на плечах;    160.00;    160.00;    160.00;    160.00;    160.00;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         5;         5;         5;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    210.00;"=RC[-3]*RC[-4]"
;;Приседания на скамью;    120.00;    120.00;    120.00;    120.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         4;         4;         4;         4;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    164.57;"=RC[-3]*RC[-4]"
;;Становая тяга;    140.00;    140.00;    140.00;    140.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         4;         4;         4;         4;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    212.50;"=RC[-3]*RC[-4]"
2014-07-16 ; Жим слинг 120,130 2х2 лежа 90 4х4, плечи трицепс
;;Жим лежа в слинге;    100.00;    110.00;    120.00;    120.00;    120.00;    130.00;    130.00;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         3;         3;         3;         2;         2;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    158.82;"=RC[-3]*RC[-4]"
;;Жим штанги лежа на горизонтальной скамье;     70.00;     80.00;     90.00;     90.00;     90.00;     90.00;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         4;         4;         4;         4;         4;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    137.50;"=RC[-3]*RC[-4]"
;;Жим гантелей сидя;     27.20;     29.50;     31.80;     29.50;     27.20;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         6;         6;         6;         6;         6;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     36.93;"=RC[-3]*RC[-4]"
;;Разведение гантелей в стороны стоя;     13.60;     13.60;     13.60;     13.60;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         8;         8;         8;         8;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     23.69;"=RC[-3]*RC[-4]"
;;Жим книзу в блочном тренажере двумя руками;     68.00;     68.00;     68.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        20;        20;        20;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    109.33;"=RC[-3]*RC[-4]"
;;;Кроссовер справа;;;;;;;;;;;;;;;;;
2014-07-18 ; Присед 120 4х4 тяга 180 4х3
;;Приседания со штангой на плечах;    120.00;    120.00;    120.00;    120.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         4;         4;         4;         4;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    210.00;"=RC[-3]*RC[-4]"
;;Становая тяга;    100.00;    120.00;    140.00;    180.00;    180.00;    180.00;    180.00;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         4;         4;         4;         3;         3;         3;         3;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    212.50;"=RC[-3]*RC[-4]"
;;Гиперэкстензия;      0.00;      0.00;      0.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        20;        20;        20;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     57.60;"=RC[-3]*RC[-4]"
;;Пресс в тренажере;     95.00;     95.00;     95.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        12;        12;        12;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    146.88;"=RC[-3]*RC[-4]"
2014-07-21 ; Легкий жим
;;Жим штанги на скамье с наклоном вверх;     65.00;     65.00;     65.00;     65.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         8;         8;         8;         8;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    120.00;"=RC[-3]*RC[-4]"
;;Жим гантелей лежа на горизонтальной скамье;     25.00;     25.00;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        15;        15;;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     44.83;"=RC[-3]*RC[-4]"
;;Жим штанги с груди сидя в смите;     50.00;     50.00;     50.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         6;         6;         6;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     75.48;"=RC[-3]*RC[-4]"
;;Французский жим лежа;     30.00;     30.00;     30.00;     30.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        12;        15;        15;        15;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     60.00;"=RC[-3]*RC[-4]"
2014-07-23 ; Легкий жим ногами 4х8
;;Жим ногами в тренажере;    240.00;    260.00;    260.00;    260.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         8;         8;         8;         8;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    394.84;"=RC[-3]*RC[-4]"
;;Верхний хаммер;     45.00;     45.00;     45.00;     45.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        10;        10;        10;        10;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     98.18;"=RC[-3]*RC[-4]"
;;Подъем гантелей на бицепс сидя;     13.60;     13.60;     13.60;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        12;        12;        12;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     19.58;"=RC[-3]*RC[-4]"
;;Гиперэкстензия;     40.00;     40.00;     40.00;     40.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         8;         8;         8;         8;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     57.60;"=RC[-3]*RC[-4]"
2014-07-25 ; Легкий жим 90 5х5
;;Жим штанги лежа на горизонтальной скамье;     90.00;     90.00;     90.00;     90.00;     90.00;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         5;         5;         5;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    137.50;"=RC[-3]*RC[-4]"
;;Жим П-грифа;     80.00;     80.00;     80.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         4;         4;         4;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     98.18;"=RC[-3]*RC[-4]"
;;Бабочка;     55.00;     55.00;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        20;        20;;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    139.09;"=RC[-3]*RC[-4]"
;;Вертикальная тяга верхнего блока к груди широким хватом;     64.00;     64.00;     64.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        12;        12;        12;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    121.33;"=RC[-3]*RC[-4]"
;;Горизонтальная тяга узким хватом в блочном тренажере;     64.00;     64.00;     64.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        12;        12;        12;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    109.33;"=RC[-3]*RC[-4]"
;;Жим книзу в блочном тренажере двумя руками;     64.00;     64.00;     64.00;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        20;        20;        20;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    109.33;"=RC[-3]*RC[-4]"
;;;Кроссовер справа;;;;;;;;;;;;;;;;;
2014-07-28 ; Яма 140,160х4 плинты 190х4 200х3
;;Становая тяга из ямы;     70.00;    100.00;    120.00;    140.00;    160.00;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         5;         4;         4;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    200.00;"=RC[-3]*RC[-4]"
;;Становая тяга с плинтов;    190.00;    200.00;;;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         4;         3;;;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    220.00;"=RC[-3]*RC[-4]"
2014-07-30 ; Прох в слинге, жим 100 5х5
;;Жим лежа в слинге;    100.00;    100.00;    120.00;    130.00;    140.00;    145.00;    150.00;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         3;         3;         2;         1;         1;         1;         1;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    158.82;"=RC[-3]*RC[-4]"
;;Жим штанги лежа на горизонтальной скамье;    100.00;    100.00;    100.00;    100.00;    100.00;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;         5;         5;         5;         5;         5;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";    137.50;"=RC[-3]*RC[-4]"
;;Разведение гантелей в стороны стоя;     15.90;     15.90;     15.90;     15.90;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        10;        10;        10;        10;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     23.69;"=RC[-3]*RC[-4]"
;;Французский жим лежа;     40.00;     40.00;     40.00;     40.00;;;;;;;;;;;;;;V;КПШ;Ио;ср вес; 1ПМ; КО
;;;        10;        10;        10;        10;;;;;;;;;;;;;;"=СУММПРОИЗВ(R[-1]C[-17]:R[-1]C[-1];RC[-17]:RC[-1])";"=СУММ(RC[-18]:RC[-2])";"=RC[1]/RC[2]";"=RC[-3]/RC[-2]";     60.00;"=RC[-3]*RC[-4]"
